Unnamed: 0,Solvent,Solute,COSMO_RS,UNIFAC,mod_UNIFAC_Ly,mod_UNIFAC_Do,Abraham,HSP,Hildebrand,MOSCED,Literature,Ref,Solvent_SMILES,Solute_SMILES,key_ID,Ensemble_1,Ensemble_2,Ensemble_3,Ensemble_4,Ensemble_5,Ensemble_6,Ensemble_7,Ensemble_8,Ensemble_9,Ensemble_10,Ensemble_11,Ensemble_12,Ensemble_13,Ensemble_14,Ensemble_15,Ensemble_16,Ensemble_17,Ensemble_18,Ensemble_19,Ensemble_20,Ensemble_21,Ensemble_22,Ensemble_23,Ensemble_24,Ensemble_25,Ensemble_26,Ensemble_27,Ensemble_28,Ensemble_29,Ensemble_30
2343,perfluoroheptane,n-Heptane,2.673458756,2.158714723,2.094330154,2.306577114,,-0.051293294,0.385262401,,2.104134154,[63] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCCCCCC,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
2344,perfluorohexane,n-Pentane,1.945910149,1.519513205,1.539015448,1.91839212,,,,,1.526056303,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train
2345,perfluorohexane,n-Hexane,2.340843805,1.874874376,1.832581464,2.106570209,,,,,1.94151035,"['[54] ', '[63] ', '[188] ', '[188] ']",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCCCCC,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2346,perfluorohexane,Cyclohexane,2.12704052,1.671473303,1.515127233,1.547562509,,,,,2.292534757,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C1CCCCC1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F C1CCCCC1,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train
2347,perfluorohexane,2-methylpentane,2.256541154,1.874874376,1.829376333,2.106570209,,,,,1.838961071,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC(C)C,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCCC(C)C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid
2348,perfluorohexane,n-Heptane,2.712042222,2.208274414,2.112634509,2.290512512,,,,,2.436019836,"['[54] ', '[188] ']",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCCCCCC,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train
2349,perfluorohexane,"2,4-dimethylpentane",2.527327366,2.208274414,2.109000344,2.290512512,,,,,2.055404964,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)CC(C)C,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CC(C)CC(C)C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
2350,perfluorohexane,n-Octane,3.092405161,2.526528324,2.386006701,2.471483629,,,,,2.898670561,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCCCCCCC,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2351,perfluorohexane,"2,3,4-trimethylpentane",2.761274962,2.525728644,2.379546134,2.471483629,,,,,2.432735777,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)C(C)C(C)C,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CC(C)C(C)C(C)C,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train
2352,perfluorohexane,"2,5-dimethylhexane",2.897016301,2.526528324,2.381396273,2.471483629,,,,,2.486571929,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)CCC(C)C,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CC(C)CCC(C)C,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2353,perfluorohexane,ethylcyclohexane,2.801540544,2.358965426,2.07819076,1.854734268,,,,,2.946542029,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC1CCCCC1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCC1CCCCC1,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2354,perfluorohexane,n-Nonane,3.459780706,2.832036181,2.651832521,2.648300197,,,,,3.306886702,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCCCCCCCC,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2355,perfluorooctane,n-Pentane,1.859418118,1.378766095,1.474763009,1.888583654,,,,,1.486139696,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCCCC,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2356,perfluorooctane,n-Hexane,2.257587727,1.752672081,1.780024213,2.100468909,,,,,1.937301775,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCCCCC,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2357,perfluorooctane,Cyclohexane,2.036011984,1.528227857,1.45395301,1.539015448,,,,,2.204972264,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C1CCCCC1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F C1CCCCC1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2358,perfluorooctane,2-methylpentane,2.173614712,1.752672081,1.776645831,2.100468909,,,,,1.788420568,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC(C)C,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCCC(C)C,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
2359,perfluorooctane,n-Heptane,2.631169157,2.106570209,2.071913275,2.307572635,,,,,2.430098413,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCCCCCC,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
2360,perfluorooctane,"2,4-dimethylpentane",2.448415541,2.105352923,2.068127782,2.307572635,,,,,2.013568798,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)CC(C)C,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CC(C)CC(C)C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2361,perfluorooctane,n-Octane,3.014554028,2.443216223,2.35612586,2.51041194,,,,,2.833213344,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCCCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
2362,perfluorooctane,"2,3,4-trimethylpentane",2.684440335,2.442347035,2.349468679,2.51041194,,,,,2.35612586,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)C(C)C(C)C,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CC(C)C(C)C(C)C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2363,perfluorooctane,"2,5-dimethylhexane",2.821973947,2.442347035,2.352327185,2.51041194,,,,,2.446685437,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)CCC(C)C,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CC(C)CCC(C)C,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2364,perfluorooctane,ethylcyclohexane,2.717340248,2.253394849,2.041220329,1.87946505,,,,,2.831447079,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC1CCCCC1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCC1CCCCC1,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train
2365,perfluorooctane,n-Nonane,3.384729189,2.76757618,2.633326655,2.709382646,,,,,3.236322738,[54] ,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F CCCCCCCCC,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train
2366,phenethyl alcohol,n-Hexane,1.78339122,1.208960346,1.208960346,1.743968805,,,,,2.281361457,[47] ,CC(C1=CC=CC=C1)O,CCCCCC,CC(C1=CC=CC=C1)O CCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid
2367,phenethyl alcohol,Cyclohexane,1.465567542,0.963174318,1.00063188,1.570697084,,,,,1.761300262,[47] ,CC(C1=CC=CC=C1)O,C1CCCCC1,CC(C1=CC=CC=C1)O C1CCCCC1,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2368,phenethyl alcohol,Benzene,0.470003629,0.292669614,0.336472237,0.488580015,,,,,0.712949808,[47] ,CC(C1=CC=CC=C1)O,c1ccccc1,CC(C1=CC=CC=C1)O c1ccccc1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2369,Phenol,n-Hexane,2.346601978,2.05284086,1.919859472,2.744703519,,2.22028985,2.924773185,2.87525812,2.768263912,"['[73] ', '[61] ', '[47] ']",Oc1ccccc1,CCCCCC,Oc1ccccc1 CCCCCC,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2370,Phenol,Benzene,0.667829373,0.587786665,0.593326845,0.797507196,,0.891998039,0.928219303,0.845868268,0.984174178,"['[73] ', '[61] ', '[47] ']",Oc1ccccc1,c1ccccc1,Oc1ccccc1 c1ccccc1,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2371,phenol,n-Pentane,2.070653036,1.811562097,1.662030363,2.486571929,,1.994700313,3.172203417,2.659559992,2.541601993,[61] ,Oc1ccccc1,CCCCC,Oc1ccccc1 CCCCC,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Valid,Train
2372,phenol,Cyclohexane,1.937301775,1.642872689,1.621366483,1.843719208,,1.530394705,1.763017,2.282382386,2.165619238,"['[61] ', '[47] ']",Oc1ccccc1,C1CCCCC1,Oc1ccccc1 C1CCCCC1,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2373,phenol,n-Heptane,2.611539301,2.272125886,2.170195905,3.002707887,,2.440606391,2.683757509,3.119718253,2.93385687,[61] ,Oc1ccccc1,CCCCCCC,Oc1ccccc1 CCCCCCC,Train,Valid,Train,Train,Train,Valid,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train
2374,phenol,2-methyl-2-butene,1.423108334,1.633154439,1.406096988,1.964311234,,1.075002423,2.848970892,,1.919859472,[47] ,Oc1ccccc1,CC=C(C)C,Oc1ccccc1 CC=C(C)C,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train
2375,phenol,"2-methyl-1,3-butadiene",0.996948635,1.033184483,0.924258902,1.047318994,,,,,1.534714366,"['[61] ', '[47] ']",Oc1ccccc1,CC(=C)C=C,Oc1ccccc1 CC(=C)C=C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train
2376,Phenylacetone,n-Pentane,1.483874689,0.928219303,0.850150929,1.690095815,,,,,2.039919938,"['[103] ', '[47] ']",CC(=O)Cc1ccccc1,CCCCC,CC(=O)Cc1ccccc1 CCCCC,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2377,Phenylacetone,2-methylbutane,1.423108334,0.924258902,0.850150929,1.690095815,,,,,2.073171929,[47] ,CC(=O)Cc1ccccc1,CCC(C)C,CC(=O)Cc1ccccc1 CCC(C)C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2378,Phenylacetone,n-Hexane,1.715598108,1.101940079,1.00795792,1.846878768,,,,,2.148846743,"['[103] ', '[47] ']",CC(=O)Cc1ccccc1,CCCCCC,CC(=O)Cc1ccccc1 CCCCCC,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2379,Phenylacetone,Cyclohexane,1.401182974,0.828551818,0.837247525,1.720979287,,,,,1.663926098,[47] ,CC(=O)Cc1ccccc1,C1CCCCC1,CC(=O)Cc1ccccc1 C1CCCCC1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid
2380,Phenylacetone,Benzene,0.113328685,-0.030459207,0.029558802,0.076961041,,,,,0.254642218,[47] ,CC(=O)Cc1ccccc1,c1ccccc1,CC(=O)Cc1ccccc1 c1ccccc1,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2381,Phenylacetone,2-methyl-2-butene,0.871293366,0.765467842,0.631271777,1.252762968,,,,,1.40854497,[47] ,CC(=O)Cc1ccccc1,CC=C(C)C,CC(=O)Cc1ccccc1 CC=C(C)C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Valid
2382,Phenylacetone,"2-methyl-1,3-butadiene",0.405465108,0.31481074,0.300104592,0.500775288,,,,,0.896088025,[47] ,CC(=O)Cc1ccccc1,CC(=C)C=C,CC(=O)Cc1ccccc1 CC(=C)C=C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2383,Piperidine,Cyclohexane,0.598836501,0.343589704,0.343589704,0.506817602,,0.470003629,0.300104592,,0.662687973,[160] ,C1CCNCC1,C1CCCCC1,C1CCNCC1 C1CCCCC1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train
2384,Piperidine,n-Heptane,0.783901544,0.470003629,0.444685821,0.751416089,,0.955511445,0.854415328,,0.90016135,[137] ,C1CCNCC1,CCCCCCC,C1CCNCC1 CCCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Valid,Train,Train
2385,Propionitrile,n-Hexane,2.814809738,1.867176109,1.969905655,2.224623552,,1.781709133,1.376244025,2.520112906,2.351817674,"['[73] ', '[54] ', '[61] ', '[61] ', '[98] ', '[47] ']",CCC#N,CCCCCC,CCC#N CCCCCC,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2386,Propionitrile,Benzene,0.841567186,0.524728529,0.364643114,0.565313809,,1.232560261,0.223143551,0.667829373,0.504562065,"['[73] ', '[61] ', '[47] ']",CCC#N,c1ccccc1,CCC#N c1ccccc1,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2387,propionitrile,n-Pentane,2.471483629,1.675225653,1.72455072,2.086913557,,1.558144618,1.526056303,2.295560478,2.081797105,"['[54] ', '[61] ', '[61] ', '[98] ', '[74] ']",CCC#N,CCCCC,CCC#N CCCCC,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2388,propionitrile,Cyclohexane,2.422144328,1.690095815,1.671473303,2.039920784,,1.474763009,0.683096845,2.306577114,2.010756974,"['[54] ', '[61] ', '[61] ', '[98] ']",CCC#N,C1CCCCC1,CCC#N C1CCCCC1,Train,Train,Train,Valid,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
2389,propionitrile,2-methylpentane,2.72392355,1.865629318,1.967112357,2.224623552,,,,2.554121719,2.33698652,"['[54] ', '[61] ']",CCC#N,CCCC(C)C,CCC#N CCCC(C)C,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid
2390,propionitrile,n-Heptane,3.142426653,2.038619547,2.207174908,2.362739016,,2.016235466,1.232560261,2.754297452,2.585659785,"['[54] ', '[61] ', '[61] ', '[98] ', '[98] ']",CCC#N,CCCCCCC,CCC#N CCCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2391,propionitrile,"2,4-dimethylpentane",2.946016681,2.037316615,2.202764758,2.362739016,,,,2.808800104,2.520884777,"['[54] ', '[61] ']",CCC#N,CC(C)CC(C)C,CCC#N CC(C)CC(C)C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2392,propionitrile,n-Octane,3.469167508,2.194999882,2.439734931,2.502255288,,2.253394849,1.166270937,2.983153491,2.823498337,"['[54] ', '[61] ', '[98] ']",CCC#N,CCCCCCCC,CCC#N CCCCCCCC,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid
2393,propionitrile,"2,3,4-trimethylpentane",3.098740024,2.191653532,2.433613355,2.502255288,,,,,2.6651427,"['[54] ', '[61] ']",CCC#N,CC(C)C(C)C(C)C,CCC#N CC(C)C(C)C(C)C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2394,propionitrile,"2,5-dimethylhexane",3.309082093,2.192770227,2.435366204,2.502255288,,,,,2.720637317,[54] ,CCC#N,CC(C)CCC(C)C,CCC#N CC(C)CCC(C)C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train
2395,propionitrile,ethylcyclohexane,3.00914196,2.054123734,2.14710019,2.246014742,,,,2.824350657,2.641197894,"['[54] ', '[61] ']",CCC#N,CCC1CCCCC1,CCC#N CCC1CCCCC1,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Valid,Train,Train
2396,propionitrile,n-Nonane,3.788724789,2.338917022,2.66792241,2.640484882,,2.494856981,1.101940079,3.212857753,3.112181086,"['[54] ', '[61] ']",CCC#N,CCCCCCCCC,CCC#N CCCCCCCCC,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train
2397,propionitrile,1-pentene,1.702928256,1.16315081,1.193922468,1.442201993,,1.064710737,1.528227857,1.706564623,1.496263571,"['[61] ', '[74] ']",CCC#N,CCCC=C,CCC#N CCCC=C,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
2398,propionitrile,3-methyl-1-butene,1.677096561,1.160020917,1.190887565,1.442201993,,,,,1.481604541,[61] ,CCC#N,CC(C)C=C,CCC#N CC(C)C=C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train
2399,propionitrile,"2-methyl-1,3-butadiene",1.211940974,0.832909123,0.841567186,0.688134639,,,,,0.928219303,[61] ,CCC#N,CC(=C)C=C,CCC#N CC(=C)C=C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
2400,propionitrile,1-heptene,2.341805806,1.523880024,1.662030363,1.745715531,,1.488399584,1.241268589,,2.012232792,[61] ,CCC#N,CCCCCC=C,CCC#N CCCCCC=C,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train
2401,propionitrile,Ethyl acetate,0.182321557,-0.020202707,0.009950331,0.246860078,,0.104360015,0.165514438,0.182321557,0.819304145,"['[61] ', '[61] ']",CCC#N,CCOC(=O)C,CCC#N CCOC(=O)C,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Valid,Train
